Time Since Start, Startboard, Stardboard ADC, Port, Port ADC, Front, Back, RPM ,,,
26.32801104,0.340738722,26,-10.85320169,57,54,1,0,,,
26.36006069,0,25,-10.50309841,58,54,0,0,,,
26.39229202,0.340738722,26,-10.85320169,57,54,1,0,,,
26.42410874,0.340738722,26,-10.50309841,58,55,1,0,,,
26.45580721,0.340738722,26,-10.85320169,57,54,0,0,,,
26.48808384,0.340738722,26,-10.85320169,57,56,1,0,,,
26.51991391,0.340738722,26,-10.85320169,57,55,1,0,,,
26.5521841,0.340738722,26,-10.85320169,57,57,1,0,,,
26.58448362,-0.340738722,24,-11.90351154,54,55,1,0,,,
26.61619949,0.340738722,26,-10.85320169,57,54,0,0,,,
26.64832258,0.340738722,26,-10.85320169,57,52,2,0,,,
26.68008661,0,25,-10.85320169,57,55,1,0,,,
26.71226764,0,25,-11.20330497,56,49,0,0,,,
26.74430847,0.340738722,26,-10.85320169,57,55,1,0,,,
26.77630448,0.340738722,26,-11.20330497,56,55,0,0,,,
26.8084259,0.340738722,26,-10.85320169,57,55,1,0,,,
26.84061933,0.340738722,26,-11.55340826,55,55,1,0,,,
26.87203979,0.340738722,26,-10.50309841,58,56,1,0,,,
26.90422249,0.340738722,26,-10.85320169,57,51,1,0,,,
26.93628979,1.362954886,29,-10.85320169,57,55,1,0,,,
26.96850157,0.340738722,26,-10.85320169,57,56,1,0,,,
27.00053024,0.681477443,27,-11.20330497,56,55,1,0,,,
27.03240466,0.340738722,26,-10.85320169,57,56,1,0,,,
27.06453609,0.340738722,26,-10.85320169,57,55,1,0,,,
27.09656024,0.340738722,26,-10.85320169,57,55,1,0,,,
27.12866855,0.340738722,26,-10.85320169,57,56,1,0,,,
27.16066384,0.340738722,26,-10.85320169,57,54,1,0,,,
27.19266391,0.340738722,26,-10.85320169,57,55,1,0,,,
27.22477508,0.340738722,26,-10.50309841,58,53,1,0,,,
27.25679326,0.340738722,26,-11.20330497,56,55,0,0,,,
27.28869319,0.681477443,27,-10.85320169,57,55,1,0,,,
27.32046008,1.022216165,28,-10.85320169,57,50,1,0,,,
27.35263062,0,25,-11.20330497,56,55,1,0,,,
27.38499999,0,25,-10.85320169,57,53,1,0,,,
27.41683435,0.340738722,26,-10.85320169,57,55,1,0,,,
27.44873857,0,25,-10.85320169,57,55,1,0,,,
27.48079419,0,25,-10.50309841,58,56,1,0,,,
27.512707,0.340738722,26,-10.85320169,57,55,1,0,,,
27.54443693,0,25,-11.55340826,55,55,1,0,,,
27.57695365,0.340738722,26,-10.85320169,57,55,1,0,,,
27.60861874,0.340738722,26,-10.50309841,58,55,1,0,,,
27.64089036,0.340738722,26,-11.20330497,56,57,1,0,,,
27.67296314,0,25,-10.85320169,57,53,1,0,,,
27.70516825,0.681477443,27,-10.50309841,58,55,1,0,,,
27.73639512,0,25,-10.85320169,57,54,0,0,,,
27.7687552,0.340738722,26,-10.85320169,57,55,1,0,,,
27.80096078,0,25,-11.20330497,56,55,1,0,,,
27.83279109,-0.340738722,24,-11.90351154,54,55,1,0,,,
27.86499023,0.340738722,26,-10.85320169,57,57,1,0,,,
27.89713502,0.340738722,26,-10.85320169,57,50,1,0,,,
27.92917252,0.340738722,26,-10.85320169,57,55,1,0,,,
27.96123457,0.340738722,26,-10.85320169,57,53,1,0,,,
27.99321651,0.340738722,26,-10.85320169,57,55,1,0,,,
28.02523685,0.340738722,26,-11.20330497,56,59,1,0,,,
28.05743313,-0.340738722,24,-10.85320169,57,55,1,0,,,
28.08906841,0,25,-10.85320169,57,55,1,0,,,
28.12087512,0,25,-10.50309841,58,47,0,0,,,
28.15297389,0.340738722,26,-9.802891853,60,55,0,0,,,
28.18476701,0.340738722,26,-10.85320169,57,55,0,0,,,
28.21735334,0,25,-10.85320169,57,56,0,0,,,
28.24909258,0.340738722,26,-10.85320169,57,54,1,0,,,
28.28096557,0.681477443,27,-10.85320169,57,56,1,0,,,
28.31339169,0.340738722,26,-10.85320169,57,55,1,0,,,
28.34508085,0.340738722,26,-9.802891853,60,47,0,0,,,
28.37733698,0.340738722,26,-10.85320169,57,55,1,0,,,
28.40931177,-0.340738722,24,-11.20330497,56,55,1,0,,,
28.4414537,0.340738722,26,-10.85320169,57,54,1,0,,,
28.47351789,0.340738722,26,-10.85320169,57,54,1,0,,,
28.50554752,0,25,-10.85320169,57,53,0,0,,,
28.53760934,0.340738722,26,-11.20330497,56,54,1,0,,,
28.56898689,0.340738722,26,-10.85320169,57,48,0,0,,,
28.60123968,0.340738722,26,-10.85320169,57,54,1,0,,,
28.63370705,0.340738722,26,-10.85320169,57,55,0,0,,,
28.66544819,0.340738722,26,-10.85320169,57,54,1,0,,,
28.69726992,0.340738722,26,-10.85320169,57,54,1,0,,,
28.72966361,0,25,-11.20330497,56,54,0,0,,,
28.76174259,0.340738722,26,-10.85320169,57,51,1,0,,,
28.79377007,0.681477443,27,-10.15299513,59,56,0,0,,,
28.82584763,0,25,-11.20330497,56,55,0,0,,,
28.85782766,0.340738722,26,-10.85320169,57,55,1,0,,,
28.88974929,0.340738722,26,-11.20330497,56,55,1,0,,,
28.92165446,0,25,-10.85320169,57,55,1,0,,,
28.95411777,0.340738722,26,-10.85320169,57,52,1,0,,,
28.98549151,1.022216165,28,-10.85320169,57,55,1,0,,,
29.01782918,0.340738722,26,-10.85320169,57,54,1,0,,,
29.05001259,0.340738722,26,-10.85320169,57,55,1,0,,,
29.08163691,0.340738722,26,-10.85320169,57,46,0,0,,,
29.11354494,0.681477443,27,-10.50309841,58,55,2,0,,,
29.14609194,0.340738722,26,-10.85320169,57,55,0,0,,,
29.17798829,0,25,-10.85320169,57,55,1,0,,,
29.21016216,0.340738722,26,-11.55340826,55,55,0,0,,,
29.24189043,0.340738722,26,-11.55340826,55,56,0,0,,,
29.27370191,0.340738722,26,-10.85320169,57,57,1,0,,,
29.30608702,-0.340738722,24,-11.90351154,54,55,0,0,,,
29.3379631,0.340738722,26,-10.85320169,57,55,0,0,,,
29.36971402,0.340738722,26,-10.85320169,57,55,1,0,,,
29.40123487,0,25,-11.20330497,56,55,1,0,,,
29.43376589,0.340738722,26,-10.85320169,57,54,0,0,,,
29.46529603,0.681477443,27,-10.85320169,57,55,1,0,,,
29.4973278,0.340738722,26,-10.85320169,57,52,1,0,,,
29.52935863,0.340738722,26,-10.15299513,59,54,1,0,,,
29.56188035,0.340738722,26,-10.85320169,57,55,0,0,,,
29.59417272,0.340738722,26,-10.85320169,57,54,0,0,,,
29.62603498,0.340738722,26,-11.55340826,55,55,1,0,,,
29.65792131,0,25,-10.85320169,57,55,0,0,,,
29.69035935,0.340738722,26,-10.85320169,57,55,0,0,,,
29.72245359,0.340738722,26,-11.20330497,56,55,1,0,,,
29.75415277,0.681477443,27,-10.85320169,57,55,1,0,,,
29.78615785,0,25,-10.50309841,58,50,1,0,,,
29.81810856,0.340738722,26,-10.85320169,57,52,1,0,,,
29.85058975,0.681477443,27,-10.85320169,57,55,1,0,,,
29.88193488,0.340738722,26,-10.85320169,57,49,1,0,,,
29.9139657,0.340738722,26,-10.85320169,57,57,1,0,,,
29.94549632,0.340738722,26,-10.85320169,57,52,1,0,,,
29.97802782,0.681477443,27,-10.85320169,57,50,0,0,,,
30.01005864,0.340738722,26,-11.55340826,55,54,0,0,,,
30.04235196,0.340738722,26,-10.85320169,57,55,1,0,,,
30.07458115,0,25,-11.55340826,55,55,1,0,,,
30.10689235,0.340738722,26,-10.85320169,57,60,1,0,,,
30.13812232,-0.340738722,24,-10.85320169,57,55,1,0,,,
30.17063498,0.340738722,26,-10.85320169,57,55,1,0,,,
30.20270324,0.340738722,26,-10.85320169,57,55,1,0,,,
30.23459148,-0.681477443,23,-10.85320169,57,55,1,0,,,
30.26713777,0.340738722,26,-10.85320169,57,53,1,0,,,
30.29864907,0,25,-10.85320169,57,55,1,0,,,
30.33092308,0.340738722,26,-10.85320169,57,48,1,0,,,
30.36238861,0.340738722,26,-10.85320169,57,56,1,0,,,
30.39391851,0,25,-10.85320169,57,50,1,0,,,
30.42594957,0.340738722,26,-11.20330497,56,56,1,0,,,
30.45798039,0,25,-10.85320169,57,55,1,0,,,
30.49051213,0.340738722,26,-11.20330497,56,55,1,0,,,
30.52204204,0.340738722,26,-10.85320169,57,56,1,0,,,
30.55460811,0.340738722,26,-10.85320169,57,56,1,0,,,
30.58679628,0.340738722,26,-10.85320169,57,55,1,0,,,
30.61899328,0.340738722,26,-11.20330497,56,53,1,0,,,
30.65094376,-0.340738722,24,-10.85320169,57,56,1,0,,,
30.68317413,0,25,-10.85320169,57,59,1,0,,,
30.71493006,0.681477443,27,-10.50309841,58,55,1,0,,,
30.74705052,0.340738722,26,-10.85320169,57,54,0,0,,,
30.77901459,0.340738722,26,-11.20330497,56,55,1,0,,,
30.81117511,0.340738722,26,-10.85320169,57,55,0,0,,,
30.84290695,0.340738722,26,-10.85320169,57,50,2,0,,,
30.87528419,0.340738722,26,-10.85320169,57,54,1,0,,,
30.9066155,-0.681477443,23,-10.85320169,57,55,1,0,,,
30.93877029,0.340738722,26,-10.85320169,57,55,0,0,,,
30.97135544,0,25,-11.20330497,56,55,1,0,,,
31.00333953,0,25,-10.85320169,57,50,0,0,,,
31.03545642,0.340738722,26,-10.85320169,57,55,1,0,,,
31.06717443,0.340738722,26,-10.50309841,58,56,1,0,,,
31.0994072,0.340738722,26,-10.85320169,57,55,0,0,,,
31.13131118,0.340738722,26,-10.85320169,57,54,1,0,,,
31.16300535,0.340738722,26,-10.85320169,57,54,1,0,,,
31.19462156,0.340738722,26,-10.85320169,57,55,1,0,,,
31.22665238,0.340738722,26,-10.85320169,57,56,1,0,,,
31.25868368,0.340738722,26,-10.85320169,57,56,1,0,,,
31.29071355,0.340738722,26,-10.85320169,57,63,1,0,,,
31.32274461,0,25,-10.85320169,57,55,0,0,,,
31.35477567,0.340738722,26,-10.85320169,57,56,0,0,,,
31.38733315,-0.340738722,24,-10.85320169,57,55,1,0,,,
31.4194963,-0.340738722,24,-10.85320169,57,54,1,0,,,
31.45158696,0.340738722,26,-11.20330497,56,52,1,0,,,
31.4834764,0.681477443,27,-10.85320169,57,55,2,0,,,
31.51516175,0.340738722,26,-10.85320169,57,50,1,0,,,
31.54723787,0.340738722,26,-10.85320169,57,53,1,0,,,
31.5795567,0.681477443,27,-10.85320169,57,55,1,0,,,
31.61159277,0.340738722,26,-10.85320169,57,59,1,0,,,
31.64373636,0.340738722,26,-11.55340826,55,54,0,0,,,
31.67570925,0.340738722,26,-10.85320169,57,55,0,0,,,
31.7076602,0.340738722,26,-10.50309841,58,55,1,0,,,
31.73937345,0.340738722,26,-10.85320169,57,55,1,0,,,
31.77183414,0,25,-10.85320169,57,55,1,0,,,
31.80364013,0.340738722,26,-10.85320169,57,56,1,0,,,
31.83543277,0.340738722,26,-10.85320169,57,55,1,0,,,
31.86760449,0.340738722,26,-10.85320169,57,58,1,0,,,
31.90017629,-0.340738722,24,-11.20330497,56,56,1,0,,,
31.93172622,0.340738722,26,-10.85320169,57,55,1,0,,,
31.96368074,0.340738722,26,-10.85320169,57,53,2,0,,,
31.99571204,0.340738722,26,-10.85320169,57,54,1,0,,,
32.0277431,0,25,-10.85320169,57,55,1,0,,,
32.05977345,0.340738722,26,-10.85320169,57,46,0,0,,,
32.09130311,0,25,-10.50309841,58,48,1,0,,,
32.12356997,0.340738722,26,-10.85320169,57,55,1,0,,,
32.15563154,0.340738722,26,-11.20330497,56,55,1,0,,,
32.18795872,0,25,-10.85320169,57,54,1,0,,,
32.2196629,0.340738722,26,-11.55340826,55,52,1,0,,,
32.25225472,0.340738722,26,-10.85320169,57,55,1,0,,,
32.28416133,-0.340738722,24,-10.85320169,57,54,2,0,,,
32.31654596,0.340738722,26,-10.85320169,57,54,1,0,,,
32.34734607,0.340738722,26,-10.85320169,57,48,1,0,,,
32.3793776,0.340738722,26,-10.85320169,57,57,1,0,,,
32.41140819,0,25,-11.55340826,55,55,0,0,,,
32.44344687,0.340738722,26,-10.85320169,57,55,0,0,,,
32.47547817,0.340738722,26,-10.50309841,58,54,1,0,,,
32.50750828,0.340738722,26,-10.85320169,57,55,0,0,,,
32.54010749,0.340738722,26,-10.85320169,57,55,0,0,,,
32.57232165,0.340738722,26,-11.20330497,56,55,1,0,,,
32.60397935,0.340738722,26,-11.20330497,56,54,0,0,,,
32.63640571,0.340738722,26,-10.50309841,58,54,1,0,,,
32.66834617,0.340738722,26,-11.55340826,55,54,1,0,,,
32.70062518,0.340738722,26,-10.85320169,57,55,1,0,,,
32.7328546,0.340738722,26,-10.85320169,57,51,1,0,,,
32.76426959,0.340738722,26,-11.20330497,56,55,1,0,,,
32.79654503,0.340738722,26,-10.85320169,57,54,1,0,,,
32.82882118,-0.681477443,23,-10.85320169,57,54,1,0,,,
32.86064506,0.340738722,26,-11.20330497,56,54,0,0,,,
32.89273572,0.681477443,27,-11.55340826,55,54,1,0,,,
32.92446733,0.340738722,26,-10.85320169,57,55,0,0,,,
32.95659018,0.681477443,27,-10.50309841,58,55,1,0,,,
32.9887588,0,25,-10.85320169,57,55,1,0,,,
33.02081347,0,25,-10.85320169,57,55,1,0,,,
33.05278349,0.340738722,26,-10.85320169,57,55,1,0,,,
33.08499622,0.340738722,26,-10.85320169,57,56,1,0,,,
33.11687636,0,25,-11.20330497,56,51,1,0,,,
33.14939165,0.340738722,26,-11.20330497,56,56,1,0,,,
33.18097854,0,25,-10.85320169,57,55,1,0,,,
33.21288753,0.340738722,26,-10.85320169,57,51,1,0,,,
33.24498725,0.340738722,26,-10.85320169,57,55,1,0,,,
33.27693033,0.340738722,26,-10.85320169,57,53,0,0,,,
33.30896711,0,25,-10.85320169,57,52,1,0,,,
33.3406086,0,25,-10.85320169,57,55,1,0,,,
33.37265825,0.340738722,26,-10.85320169,57,54,2,0,,,
33.40481615,0.340738722,26,-10.85320169,57,59,1,0,,,
33.43705702,-0.340738722,24,-11.20330497,56,55,1,0,,,
33.46869826,0.340738722,26,-10.50309841,58,54,0,0,,,
33.5008378,0,25,-10.85320169,57,55,1,0,,,
33.532547,0,25,-11.20330497,56,55,0,0,,,
33.56457782,0.340738722,26,-10.85320169,57,55,0,0,,,
33.59660816,0.340738722,26,-10.85320169,57,54,1,0,,,
33.62863922,-0.681477443,23,-10.85320169,57,54,1,0,,,
33.66066933,0.340738722,26,-10.85320169,57,55,1,0,,,
33.6927166,-0.340738722,24,-10.85320169,57,55,1,0,,,
33.72493553,0.340738722,26,-10.85320169,57,50,1,0,,,
33.75691128,0.340738722,26,-11.20330497,56,55,1,0,,,
33.78940797,-0.340738722,24,-10.85320169,57,56,1,0,,,
33.82138538,0.340738722,26,-10.85320169,57,59,1,0,,,
33.85337663,-0.340738722,24,-10.85320169,57,55,1,0,,,
33.88545561,0.340738722,26,-9.802891853,60,53,1,0,,,
33.91755295,0.340738722,26,-10.85320169,57,56,1,0,,,
33.94922328,0.340738722,26,-10.50309841,58,53,0,0,,,
33.98159719,0.340738722,26,-10.85320169,57,56,1,0,,,
34.01367474,0.340738722,26,-10.85320169,57,61,1,0,,,
34.04569602,0,25,-10.85320169,57,55,1,0,,,
34.07725573,0.340738722,26,-11.20330497,56,56,1,0,,,
34.10918713,0.340738722,26,-10.85320169,57,56,1,0,,,
34.14117527,0.340738722,26,-10.50309841,58,52,0,0,,,
34.17343616,0.681477443,27,-10.85320169,57,53,1,0,,,
34.20569324,0,25,-10.85320169,57,59,0,0,,,
34.23753142,0.340738722,26,-10.85320169,57,55,1,0,,,
34.2697773,0.340738722,26,-10.85320169,57,58,0,0,,,
34.30171943,0.340738722,26,-10.85320169,57,56,1,0,,,
34.33355427,0.340738722,26,-11.20330497,56,55,1,0,,,
34.36609006,-0.340738722,24,-10.85320169,57,55,1,0,,,
34.39739466,0,25,-10.85320169,57,50,1,0,,,
34.42975044,0.340738722,26,-11.55340826,55,55,1,0,,,
34.46190023,0.340738722,26,-10.85320169,57,56,1,0,,,
34.49374461,0,25,-10.85320169,57,52,1,0,,,
34.52534318,0.340738722,26,-10.85320169,57,55,1,0,,,
34.55764794,0.340738722,26,-10.85320169,57,54,1,0,,,
34.59008574,0.340738722,26,-10.85320169,57,55,1,0,,,
34.6219523,0.681477443,27,-11.20330497,56,54,0,0,,,
34.65394473,0.340738722,26,-10.85320169,57,53,1,0,,,
34.68602896,0.340738722,26,-10.85320169,57,55,1,0,,,
34.71803832,0,25,-10.85320169,57,54,1,0,,,
34.75024652,0,25,-10.85320169,57,50,2,0,,,
34.78255463,0.340738722,26,-10.85320169,57,54,1,0,,,
34.81392264,0,25,-10.85320169,57,54,0,0,,,
34.8462193,0.340738722,26,-10.15299513,59,46,1,0,,,
34.87798905,0.340738722,26,-10.85320169,57,55,1,0,,,
34.90967631,0.340738722,26,-10.50309841,58,54,0,0,,,
34.94208145,0.340738722,26,-10.85320169,57,54,1,0,,,
34.97374654,0.340738722,26,-10.50309841,58,50,1,0,,,
35.00601602,0,25,-10.85320169,57,54,0,0,,,
35.03824806,0.340738722,26,-10.85320169,57,55,1,0,,,
35.07024598,0.340738722,26,-10.85320169,57,54,1,0,,,
35.10193133,0.340738722,26,-10.85320169,57,54,1,0,,,
35.13428712,0.681477443,27,-10.85320169,57,54,1,0,,,
35.16629529,0,25,-10.85320169,57,54,1,0,,,
35.19862676,0.340738722,26,-10.50309841,58,54,1,0,,,
35.23032975,0.681477443,27,-10.50309841,58,54,0,0,,,
35.26212192,0.340738722,26,-10.85320169,57,54,1,0,,,
35.29418373,0.340738722,26,-10.85320169,57,54,1,0,,,
35.32653189,0.340738722,26,-10.85320169,57,54,1,0,,,
35.35808063,0,25,-10.85320169,57,55,1,0,,,
35.39065075,0,25,-11.20330497,56,51,1,0,,,
35.42251468,0.681477443,27,-10.85320169,57,51,1,0,,,
35.45411372,0.340738722,26,-10.85320169,57,54,1,0,,,
35.48606467,0.340738722,26,-10.85320169,57,54,0,0,,,
35.51821542,0.340738722,26,-10.85320169,57,54,1,0,,,
35.55041885,0.340738722,26,-10.85320169,57,51,1,0,,,
35.58260059,0,25,-11.20330497,56,54,1,0,,,
35.61491346,0.340738722,26,-10.85320169,57,61,1,0,,,
35.64656425,0.340738722,26,-10.85320169,57,53,1,0,,,
35.67878675,0.340738722,26,-10.85320169,57,54,0,0,,,
35.71074867,0.340738722,26,-10.85320169,57,54,1,0,,,
35.7427702,0,25,-10.85320169,57,56,1,0,,,
35.7746706,0.340738722,26,-10.85320169,57,50,1,0,,,
35.80677271,0.340738722,26,-10.50309841,58,55,1,0,,,
