Time Since Start, Startboard, Stardboard ADC, Port, Port ADC, Front, Back, RPM ,,,,
18.67393684,10.56290037,57,-11.20330497,25,-1,0,0,,,,
18.70653439,10.56290037,57,-10.85320169,26,-1,1,0,,,,
18.73826551,10.56290037,57,-10.85320169,26,0,0,0,,,,
18.77057147,10.56290037,57,-11.20330497,25,0,0,0,,,,
18.80258536,10.56290037,57,-10.85320169,26,0,0,0,,,,
18.83414674,10.90363909,58,-10.85320169,26,0,0,0,,,,
18.86663008,10.56290037,57,-11.20330497,25,0,0,0,,,,
18.89866447,10.56290037,57,-11.20330497,25,-1,0,0,,,,
18.93081474,10.56290037,57,-10.85320169,26,0,-1,0,,,,
18.96238184,10.56290037,57,-11.90351154,23,0,0,0,,,,
18.99429893,10.56290037,57,-10.85320169,26,-1,1,0,,,,
19.02630234,10.56290037,57,-11.20330497,25,0,0,0,,,,
19.05832505,10.56290037,57,-10.85320169,26,0,1,0,,,,
19.09029078,9.881422925,55,-10.85320169,26,0,0,0,,,,
19.1229825,10.90363909,58,-10.85320169,26,0,0,0,,,,
19.15487742,10.56290037,57,-11.20330497,25,0,0,0,,,,
19.18677139,10.90363909,58,-11.20330497,25,0,0,0,,,,
19.21886206,10.56290037,57,-11.20330497,25,0,0,0,,,,
19.25089693,10.90363909,58,-11.90351154,23,0,0,0,,,,
19.28278923,10.56290037,57,-11.20330497,25,-1,-1,0,,,,
19.31462002,10.56290037,57,-10.85320169,26,0,0,0,,,,
19.3468852,9.881422925,55,-10.50309841,27,0,0,0,,,,
19.37910438,10.90363909,58,-10.85320169,26,0,-1,0,,,,
19.41105986,10.90363909,58,-11.20330497,25,-1,1,0,,,,
19.44287372,10.56290037,57,-10.85320169,26,-1,0,0,,,,
19.47453022,10.56290037,57,-10.85320169,26,-1,0,0,,,,
19.50694013,10.56290037,57,-10.85320169,26,0,0,0,,,,
19.53929758,10.22216165,56,-10.85320169,26,-1,0,0,,,,
19.57106209,10.56290037,57,-11.20330497,25,0,1,0,,,,
19.60308862,10.56290037,57,-11.20330497,25,0,0,0,,,,
19.63453794,10.56290037,57,-10.85320169,26,-1,0,0,,,,
19.66704059,10.56290037,57,-11.20330497,25,0,0,0,,,,
19.69882226,11.58511653,60,-10.85320169,26,0,1,0,,,,
19.73122263,10.56290037,57,-11.20330497,25,0,0,0,,,,
19.76317811,10.56290037,57,-11.20330497,25,0,0,0,,,,
19.79533815,10.56290037,57,-10.85320169,26,0,0,0,,,,
19.82698703,10.56290037,57,-11.20330497,25,0,0,0,,,,
19.85923028,10.56290037,57,-10.50309841,27,0,0,0,,,,
19.89130282,10.56290037,57,-10.85320169,26,-1,0,0,,,,
19.92327428,10.56290037,57,-11.20330497,25,-1,0,0,,,,
19.95545936,10.56290037,57,-11.20330497,25,0,0,0,,,,
19.98685884,10.56290037,57,-11.20330497,25,-1,0,0,,,,
20.01951885,10.56290037,57,-11.20330497,25,0,0,0,,,,
20.05127001,10.56290037,57,-10.85320169,26,0,-1,0,,,,
20.08337712,10.22216165,56,-11.55340826,24,1,0,0,,,,
20.11551237,10.56290037,57,-10.85320169,26,-1,0,0,,,,
20.14741635,10.56290037,57,-11.20330497,25,0,0,0,,,,
20.17958307,10.56290037,57,-10.85320169,26,-1,0,0,,,,
