Time Since Start, Startboard, Stardboard ADC, Port, Port ADC, Front, Back, RPM ,,,,,
32.02214289,22.1480169,91,-11.20330497,25,0,0,1680,,,,,
32.05438638,22.48875562,92,-11.20330497,25,-1,0,1680,,,,,
32.08641744,21.46653946,89,-11.20330497,25,0,0,1620,,,,,
32.11855745,22.1480169,91,-10.85320169,26,0,-1,1680,,,,,
32.15044141,21.80727818,90,-11.20330497,25,0,0,1620,,,,,
32.18244171,23.17023307,94,-10.85320169,26,1,0,1620,,,,,
32.21452284,23.85171051,96,-11.20330497,25,-1,0,1620,,,,,
32.24666882,22.1480169,91,-11.20330497,25,-1,0,1620,,,,,
32.27842498,22.82949434,93,-10.85320169,26,-1,0,1620,,,,,
32.31034184,22.82949434,93,-10.85320169,26,-1,1,1620,,,,,
32.34248734,20.78506201,87,-11.20330497,25,0,1,1680,,,,,
32.37459588,18.39989096,80,-11.55340826,24,0,1,1620,,,,,
32.4064877,19.76284585,84,-11.20330497,25,1,0,1620,,,,,
32.43864393,18.74062969,81,-11.55340826,24,1,0,1620,,,,,
32.47067451,18.39989096,80,-11.20330497,25,0,0,1620,,,,,
32.50245214,19.08136841,82,-11.20330497,25,0,0,1620,,,,,
32.5347023,18.74062969,81,-11.20330497,25,0,0,1620,,,,,
32.56671119,22.48875562,92,-11.20330497,25,-1,0,1620,,,,,
32.60014224,22.82949434,93,-11.20330497,25,0,0,1620,,,,,
32.6308279,22.48875562,92,-10.85320169,26,0,-1,1620,,,,,
32.66267109,20.10358457,85,-11.20330497,25,0,-1,1620,,,,,
32.69455147,19.08136841,82,-11.20330497,25,0,0,1620,,,,,
32.72681284,20.10358457,85,-11.20330497,25,0,-1,1620,,,,,
32.75885272,20.44432329,86,-10.85320169,26,0,-1,1620,,,,,
32.79094005,21.80727818,90,-11.20330497,25,0,0,1620,,,,,
32.82285309,21.80727818,90,-11.20330497,25,0,0,1680,,,,,
32.85491276,22.48875562,92,-10.85320169,26,-1,0,1560,,,,,
32.88711762,23.17023307,94,-11.20330497,25,0,0,1680,,,,,
32.91896892,22.1480169,91,-11.20330497,25,-1,1,1620,,,,,
32.950804,20.44432329,86,-11.55340826,24,0,0,1620,,,,,
32.9829042,21.12580074,88,-11.20330497,25,0,-1,1620,,,,,
33.0149529,20.10358457,85,-10.85320169,26,-1,0,1620,,,,,
33.04696655,20.78506201,87,-10.85320169,26,0,1,1620,,,,,
33.0790112,20.44432329,86,-11.20330497,25,0,0,1620,,,,,
33.11102891,20.44432329,86,-11.20330497,25,0,0,1620,,,,,
33.14297795,22.1480169,91,-11.55340826,24,0,1,1680,,,,,
33.17508316,22.1480169,91,-10.50309841,27,-1,0,1680,,,,,
33.20728087,21.46653946,89,-11.90351154,23,-1,-1,1620,,,,,
33.23920369,19.76284585,84,-11.20330497,25,0,1,1560,,,,,
33.27120495,20.44432329,86,-10.50309841,27,0,1,1620,,,,,
33.30337429,21.46653946,89,-11.20330497,25,-1,0,1680,,,,,
33.33515024,21.46653946,89,-11.20330497,25,0,-1,1620,,,,,
33.36750674,23.17023307,94,-10.50309841,27,-1,0,1620,,,,,
33.40077686,23.17023307,94,-11.20330497,25,0,0,1620,,,,,
33.44733477,21.80727818,90,-11.55340826,24,-1,0,1620,,,,,
33.47935152,20.10358457,85,-11.55340826,24,-1,-1,1620,,,,,
33.51134944,21.12580074,88,-11.20330497,25,-1,0,1680,,,,,
33.54344559,20.44432329,86,-11.20330497,25,0,1,1620,,,,,
33.57546592,22.1480169,91,-11.20330497,25,-1,1,1620,,,,,
33.6075685,21.46653946,89,-10.85320169,26,0,0,1620,,,,,
33.63945341,19.08136841,82,-11.20330497,25,0,0,1680,,,,,
33.67149973,21.46653946,89,-11.20330497,25,0,0,1620,,,,,
33.70352459,20.78506201,87,-11.20330497,25,0,0,1680,,,,,
33.75148892,19.76284585,84,-11.20330497,25,0,-1,1620,,,,,
33.7835207,20.44432329,86,-11.20330497,25,0,-1,1620,,,,,
33.81544328,18.39989096,80,-11.20330497,25,0,0,1620,,,,,
33.84755325,19.42210713,83,-12.25361482,22,-1,0,1680,,,,,
33.87954783,20.78506201,87,-11.20330497,25,0,0,1680,,,,,
33.91165447,21.80727818,90,-11.20330497,25,0,0,1620,,,,,
33.94372416,23.85171051,96,-11.20330497,25,-1,0,1620,,,,,
33.97575188,21.46653946,89,-11.20330497,25,0,0,1680,,,,,
34.00789499,22.48875562,92,-11.20330497,25,0,0,1680,,,,,
34.03977466,21.12580074,88,-11.55340826,24,0,1,1620,,,,,
34.07190156,19.08136841,82,-11.20330497,25,0,0,1680,,,,,
34.10389066,18.05915224,79,-11.55340826,24,0,0,1620,,,,,
34.13602138,18.39989096,80,-11.55340826,24,-1,0,1620,,,,,
34.16784954,18.74062969,81,-10.85320169,26,0,0,1680,,,,,
34.19991875,19.08136841,82,-11.20330497,25,0,0,1620,,,,,
34.23339653,20.44432329,86,-11.90351154,23,0,-1,1620,,,,,
34.27991009,19.08136841,82,-11.20330497,25,0,0,1680,,,,,
34.31196976,21.12580074,88,-11.20330497,25,0,0,1680,,,,,
34.34385943,21.12580074,88,-10.85320169,26,1,0,1620,,,,,
34.37592721,21.46653946,89,-11.20330497,25,0,0,1680,,,,,
34.40823174,22.1480169,91,-10.85320169,26,0,1,1680,,,,,
34.45599008,22.48875562,92,-11.20330497,25,0,0,1620,,,,,
34.48810315,21.80727818,90,-10.85320169,26,0,0,1680,,,,,
34.52014828,20.44432329,86,-11.20330497,25,0,0,1620,,,,,
34.55221605,22.82949434,93,-11.20330497,25,0,0,1560,,,,,
34.58418179,23.51097179,95,-10.85320169,26,-1,0,1620,,,,,
34.63209367,23.51097179,95,-11.20330497,25,0,0,1620,,,,,
34.66423225,21.80727818,90,-10.85320169,26,0,1,1680,,,,,
34.69638133,21.12580074,88,-11.20330497,25,-1,0,1620,,,,,
34.72834516,22.48875562,92,-11.20330497,25,-1,-1,1620,,,,,
34.76035881,22.48875562,92,-11.20330497,25,0,0,1680,,,,,
34.79219532,21.12580074,88,-11.20330497,25,0,0,1620,,,,,
34.82446647,20.44432329,86,-10.50309841,27,1,1,1620,,,,,
34.85639787,18.39989096,80,-11.20330497,25,1,0,1620,,,,,
34.88842106,21.46653946,89,-11.20330497,25,0,0,1620,,,,,
34.92041564,20.78506201,87,-11.20330497,25,0,0,1620,,,,,
34.95244002,21.80727818,90,-11.20330497,25,0,0,1680,,,,,
34.98442316,21.80727818,90,-10.85320169,26,0,0,1620,,,,,
35.01649284,22.82949434,93,-10.85320169,26,-1,0,1680,,,,,
35.04847407,24.53318795,98,-11.20330497,25,0,1,1620,,,,,
35.08163762,21.46653946,89,-10.85320169,26,0,-1,1620,,,,,
35.11254644,20.78506201,87,-11.20330497,25,-1,0,1680,,,,,
35.14458108,20.44432329,86,-11.20330497,25,0,0,1620,,,,,
35.17655611,18.74062969,81,-10.85320169,26,1,0,1620,,,,,
35.20826912,19.08136841,82,-10.85320169,26,0,0,1620,,,,,
35.24056768,20.10358457,85,-10.85320169,26,1,-1,1620,,,,,
35.27277255,23.17023307,94,-11.20330497,25,-1,0,1620,,,,,
35.30460072,20.10358457,85,-11.20330497,25,0,1,1620,,,,,
35.33675432,21.46653946,89,-11.20330497,25,-1,0,1620,,,,,
35.36875439,22.1480169,91,-11.20330497,25,0,0,1620,,,,,
35.40074205,21.46653946,89,-11.20330497,25,0,1,1620,,,,,
35.43281293,21.46653946,89,-11.20330497,25,-1,0,1620,,,,,
35.46480608,20.10358457,85,-11.55340826,24,0,-1,1620,,,,,
35.49692559,19.42210713,83,-11.20330497,25,0,-1,1620,,,,,
35.52886152,21.12580074,88,-11.55340826,24,0,-1,1620,,,,,
35.56098223,22.1480169,91,-11.20330497,25,0,1,1620,,,,,
35.59289193,23.51097179,95,-11.20330497,25,-1,1,1620,,,,,
35.62474513,22.82949434,93,-10.85320169,26,0,0,1620,,,,,
35.65701008,20.44432329,86,-11.20330497,25,-1,0,1680,,,,,
35.68899703,20.78506201,87,-11.20330497,25,-1,0,1680,,,,,
35.72099447,19.08136841,82,-11.20330497,25,0,0,1620,,,,,
35.75307918,19.08136841,82,-10.50309841,27,0,0,1620,,,,,
35.78501868,18.05915224,79,-11.55340826,24,0,0,1680,,,,,
35.81709957,18.74062969,81,-11.20330497,25,0,1,1680,,,,,
35.84908557,21.80727818,90,-11.20330497,25,-1,1,1680,,,,,
35.88256073,22.82949434,93,-11.20330497,25,0,-1,1620,,,,,
35.91319418,21.80727818,90,-11.20330497,25,-1,0,1620,,,,,
35.94512463,21.12580074,88,-11.55340826,24,0,0,1620,,,,,
35.97716355,22.1480169,91,-11.20330497,25,-1,0,1680,,,,,
36.00917292,20.10358457,85,-11.20330497,25,0,0,1620,,,,,
36.04127526,19.76284585,84,-11.20330497,25,0,-1,1620,,,,,
36.07318163,18.05915224,79,-11.20330497,25,0,0,1620,,,,,
36.10535407,21.80727818,90,-11.20330497,25,-1,0,1620,,,,,
36.1375351,21.46653946,89,-11.20330497,25,0,0,1620,,,,,
36.16951156,21.12580074,88,-11.20330497,25,0,0,1560,,,,,
36.20136046,22.1480169,91,-10.85320169,26,-1,1,1620,,,,,
36.23338962,20.78506201,87,-11.20330497,25,0,1,1620,,,,,
36.2654171,20.10358457,85,-11.90351154,23,0,0,1620,,,,,
36.29745197,18.39989096,80,-11.20330497,25,0,1,1620,,,,,
36.32953501,18.74062969,81,-11.20330497,25,0,1,1620,,,,,
36.36145568,18.39989096,80,-10.85320169,26,0,2,1680,,,,,
36.39360785,19.76284585,84,-11.20330497,25,0,0,1680,,,,,
36.42535424,21.12580074,88,-11.20330497,25,0,-1,1620,,,,,
36.45760798,19.76284585,84,-11.20330497,25,0,1,1620,,,,,
36.48945355,20.78506201,87,-10.85320169,26,0,-1,1680,,,,,
36.52153087,21.12580074,88,-11.20330497,25,0,-1,1680,,,,,
36.55358458,19.08136841,82,-11.20330497,25,0,0,1680,,,,,
36.58564067,19.08136841,82,-11.20330497,25,0,1,1620,,,,,
36.61767364,19.42210713,83,-11.20330497,25,0,0,1620,,,,,
36.64969468,19.08136841,82,-11.20330497,25,0,0,1620,,,,,
36.68321705,18.74062969,81,-11.20330497,25,0,0,1620,,,,,
36.71374989,19.76284585,84,-10.85320169,26,0,0,1620,,,,,
36.74579167,21.12580074,88,-11.55340826,24,0,-1,1620,,,,,
36.77780461,20.78506201,87,-10.85320169,26,0,0,1620,,,,,
36.80986714,21.80727818,90,-11.20330497,25,-1,0,1620,,,,,
36.84206223,20.10358457,85,-11.55340826,24,-1,0,1620,,,,,
36.87387753,21.80727818,90,-10.50309841,27,0,0,1620,,,,,
36.90566993,21.46653946,89,-11.20330497,25,-1,0,1680,,,,,
36.93781161,20.10358457,85,-10.85320169,26,0,0,1620,,,,,
36.96997023,21.46653946,89,-11.20330497,25,0,0,1620,,,,,
37.00199747,20.44432329,86,-11.90351154,23,0,-1,1620,,,,,
37.03393149,22.48875562,92,-11.55340826,24,-1,0,1620,,,,,
37.06602311,22.1480169,91,-11.20330497,25,-1,0,1620,,,,,
37.09807682,21.46653946,89,-11.20330497,25,-1,0,1620,,,,,
37.13007689,21.80727818,90,-10.50309841,27,0,0,1620,,,,,
37.16208339,20.10358457,85,-11.20330497,25,0,0,1620,,,,,
37.1939261,20.44432329,86,-11.20330497,25,0,0,1560,,,,,
37.22618842,19.08136841,82,-10.85320169,26,1,0,1620,,,,,
37.2581954,20.44432329,86,-11.90351154,23,1,0,1620,,,,,
37.2900815,22.82949434,93,-11.20330497,25,-1,-1,1680,,,,,
37.32217646,24.53318795,98,-11.20330497,25,-1,0,1680,,,,,
37.35417104,23.17023307,94,-11.20330497,25,-1,-1,1620,,,,,
37.38625216,21.80727818,90,-10.85320169,26,0,0,1620,,,,,
37.41837835,21.46653946,89,-11.20330497,25,-1,0,1620,,,,,
37.45030856,18.39989096,80,-11.20330497,25,1,0,1620,,,,,
37.48377705,19.08136841,82,-10.85320169,26,0,0,1620,,,,,
37.51442885,19.76284585,84,-11.20330497,25,0,0,1680,,,,,
37.54646659,20.78506201,87,-11.20330497,25,0,0,1620,,,,,
37.57809091,22.1480169,91,-11.20330497,25,-1,0,1620,,,,,
37.61056566,21.46653946,89,-11.55340826,24,0,1,1680,,,,,
37.6424644,20.44432329,86,-11.20330497,25,-1,-1,1620,,,,,
37.67444348,20.44432329,86,-11.20330497,25,0,0,1680,,,,,
37.70644212,23.17023307,94,-10.85320169,26,-1,1,1680,,,,,
37.73828626,19.08136841,82,-11.90351154,23,0,0,1680,,,,,
37.77052259,18.39989096,80,-11.55340826,24,0,0,1620,,,,,
37.80231786,18.05915224,79,-11.20330497,25,1,0,1680,,,,,
37.83454776,19.76284585,84,-11.55340826,24,0,0,1680,,,,,
37.8666048,20.44432329,86,-11.20330497,25,0,0,1620,,,,,
37.8985579,20.78506201,87,-11.20330497,25,0,0,1620,,,,,
37.93065357,22.82949434,93,-11.20330497,25,-1,0,1620,,,,,
37.96251655,22.82949434,93,-11.20330497,25,-1,0,1620,,,,,
37.99480009,20.44432329,86,-10.85320169,26,0,0,1680,,,,,
38.02674079,19.42210713,83,-10.85320169,26,0,0,1620,,,,,
38.05887341,20.78506201,87,-11.20330497,25,0,0,1620,,,,,
38.09074497,20.78506201,87,-10.85320169,26,0,0,1620,,,,,
38.13874602,20.44432329,86,-10.85320169,26,0,0,1680,,,,,
38.17083573,20.44432329,86,-11.20330497,25,0,0,1680,,,,,
38.20292783,20.44432329,86,-11.20330497,25,1,1,1620,,,,,
38.23499155,21.12580074,88,-10.85320169,26,0,-1,1620,,,,,
38.26711321,20.10358457,85,-11.20330497,25,-1,0,1620,,,,,
38.30039668,20.44432329,86,-11.20330497,25,0,0,1620,,,,,
38.33095384,22.48875562,92,-11.20330497,25,-1,1,1620,,,,,
38.36303234,23.85171051,96,-10.85320169,26,0,0,1620,,,,,
38.39466476,22.48875562,92,-11.20330497,25,-1,0,1560,,,,,
38.42690587,21.80727818,90,-11.55340826,24,-1,0,1740,,,,,
38.45903683,20.44432329,86,-11.20330497,25,0,-1,1620,,,,,
38.49116826,19.08136841,82,-11.55340826,24,0,0,1620,,,,,
38.52304745,18.05915224,79,-11.20330497,25,0,0,1620,,,,,
38.55509901,20.10358457,85,-11.20330497,25,0,1,1680,,,,,
38.58717036,21.12580074,88,-10.85320169,26,-1,0,1620,,,,,
38.61915779,21.80727818,90,-11.20330497,25,0,0,1620,,,,,
38.66720104,22.48875562,92,-10.85320169,26,0,0,1620,,,,,
38.69915128,22.48875562,92,-11.20330497,25,0,0,1680,,,,,
38.73123693,22.82949434,93,-11.20330497,25,0,0,1620,,,,,
38.76294136,23.85171051,96,-11.20330497,25,-1,0,1620,,,,,
38.79542518,24.19244923,97,-11.55340826,24,0,0,1620,,,,,
38.82743216,21.80727818,90,-11.55340826,24,0,1,1620,,,,,
38.85918498,19.08136841,82,-11.20330497,25,0,0,1620,,,,,
38.89128947,19.76284585,84,-11.20330497,25,0,0,1620,,,,,
38.92336917,23.17023307,94,-10.50309841,27,0,0,1680,,,,,
38.9553957,21.12580074,88,-11.55340826,24,0,0,1620,,,,,
38.98759627,21.46653946,89,-11.20330497,25,0,0,1620,,,,,
39.01946807,19.76284585,84,-11.20330497,25,-1,1,1560,,,,,
39.05145407,22.82949434,93,-11.20330497,25,0,0,1620,,,,,
39.08365822,22.48875562,92,-11.90351154,23,-1,0,1620,,,,,
