Time Since Start, Front, Front ADC, Back, Back ADC, RPM ,,,,
25.93720007,0.340738722,58,8.752582012,51,1560,,,,
25.96941733,0.340738722,58,9.802891853,54,1560,,,,
26.00117159,0,57,9.452788573,53,1560,,,,
26.03326821,0,57,9.452788573,53,1560,,,,
26.0651989,0.340738722,58,8.752582012,51,1560,,,,
26.09742475,0,57,8.052375451,49,1560,,,,
26.12921357,-0.681477443,55,8.752582012,51,1560,,,,
26.16132379,0.340738722,58,8.402478731,50,1560,,,,
26.19331622,0,57,8.402478731,50,1560,,,,
26.22548842,0.340738722,58,7.70227217,48,1560,,,,
26.25734043,0.340738722,58,9.102685292,52,1560,,,,
26.28945255,0.340738722,58,9.102685292,52,1560,,,,
26.32232094,0,57,8.752582012,51,1560,,,,
26.3533504,-0.340738722,56,9.802891853,54,1560,,,,
26.38538098,0,57,9.802891853,54,1560,,,,
26.41741228,0,57,9.802891853,54,1560,,,,
26.4494431,-1.022216165,54,9.452788573,53,1500,,,,
26.48122668,0,57,8.052375451,49,1560,,,,
26.51346803,0,57,8.052375451,49,1560,,,,
26.5457921,0,57,9.102685292,52,1560,,,,
26.57757998,0,57,10.50309841,56,1620,,,,
26.60941315,-0.681477443,55,9.102685292,52,1500,,,,
26.64147186,0,57,9.452788573,53,1560,,,,
26.67361188,0,57,8.752582012,51,1560,,,,
26.70565796,0,57,9.102685292,52,1560,,,,
26.73787618,0,57,9.102685292,52,1560,,,,
26.7698319,0,57,8.402478731,50,1500,,,,
26.80189943,0.340738722,58,8.752582012,51,1560,,,,
26.83350539,-0.340738722,56,8.052375451,49,1560,,,,
26.86598849,0,57,9.102685292,52,1560,,,,
26.8977828,0,57,9.102685292,52,1560,,,,
26.92982721,0,57,7.70227217,48,1500,,,,
26.96186399,-0.340738722,56,8.052375451,49,1560,,,,
26.99371028,0,57,8.752582012,51,1560,,,,
27.02591491,-0.681477443,55,8.402478731,50,1620,,,,
27.05771995,0,57,8.052375451,49,1560,,,,
27.08983254,-0.681477443,55,8.052375451,49,1560,,,,
27.12332606,0.340738722,58,8.752582012,51,1620,,,,
27.15416908,-0.340738722,56,8.402478731,50,1560,,,,
27.18584943,0,57,8.052375451,49,1620,,,,
27.21810102,0.340738722,58,8.752582012,51,1560,,,,
27.25007033,-0.681477443,55,9.802891853,54,1560,,,,
27.28262997,0,57,8.752582012,51,1560,,,,
27.31459928,0,57,8.402478731,50,1560,,,,
27.36201119,0,57,8.752582012,51,1560,,,,
27.39454865,0.681477443,59,9.102685292,52,1560,,,,
27.42638469,0,57,9.102685292,52,1560,,,,
27.45821309,0,57,7.35216889,47,1560,,,,
27.49022293,0.681477443,59,9.452788573,53,1560,,,,
27.53776717,-0.340738722,56,9.452788573,53,1560,,,,
27.5703001,0,57,7.35216889,47,1560,,,,
27.60232973,-0.681477443,55,8.052375451,49,1560,,,,
27.63435984,0,57,9.102685292,52,1560,,,,
27.66634011,0,57,8.752582012,51,1560,,,,
27.71422076,0.681477443,59,8.052375451,49,1560,,,,
27.74637294,0,57,9.452788573,53,1500,,,,
27.77865219,0,57,8.752582012,51,1500,,,,
27.81048942,0,57,9.102685292,52,1560,,,,
27.84256268,-0.340738722,56,8.402478731,50,1500,,,,
27.89053893,-0.340738722,56,8.052375451,49,1500,,,,
27.92254901,0,57,9.802891853,54,1560,,,,
27.95465946,0,57,8.752582012,51,1560,,,,
27.98740482,0,57,8.052375451,49,1560,,,,
28.01848865,0,57,8.752582012,51,1620,,,,
28.05048847,0.340738722,58,8.752582012,51,1560,,,,
28.08276033,0.340738722,58,8.052375451,49,1500,,,,
28.11478353,-0.340738722,56,8.752582012,51,1560,,,,
28.14700198,0,57,9.102685292,52,1500,,,,
28.17857289,0,57,8.402478731,50,1560,,,,
28.21079135,0,57,9.102685292,52,1560,,,,
28.24298739,0,57,8.752582012,51,1560,,,,
28.27483606,0.340738722,58,10.85320169,57,1560,,,,
28.30683899,0,57,9.452788573,53,1560,,,,
28.33883739,0,57,8.752582012,51,1560,,,,
28.37089109,0,57,9.452788573,53,1560,,,,
28.40267944,0.681477443,59,9.452788573,53,1560,,,,
28.43503428,0,57,8.402478731,50,1560,,,,
28.46683478,0,57,8.052375451,49,1560,,,,
28.49910665,0,57,8.052375451,49,1500,,,,
28.53097963,0,57,9.102685292,52,1500,,,,
28.56299996,0.340738722,58,9.452788573,53,1500,,,,
28.59501982,0,57,8.402478731,50,1560,,,,
28.62683916,0.340738722,58,9.802891853,54,1560,,,,
28.65912414,0.681477443,59,10.50309841,56,1500,,,,
28.69115424,0.340738722,58,9.102685292,52,1500,,,,
28.72318482,0,57,9.802891853,54,1500,,,,
28.75521517,0,57,10.15299513,55,1560,,,,
28.78774691,0.340738722,58,9.102685292,52,1500,,,,
28.81927681,0.340738722,58,8.752582012,51,1560,,,,
28.8511312,0.681477443,59,9.102685292,52,1560,,,,
28.88303375,0,57,8.752582012,51,1500,,,,
28.9152596,0,57,9.102685292,52,1560,,,,
28.94722724,0,57,8.752582012,51,1560,,,,
28.97943401,0,57,8.052375451,49,1500,,,,
29.01130962,0.340738722,58,9.102685292,52,1560,,,,
29.04315066,0,57,10.15299513,55,1500,,,,
29.07533956,0,57,9.802891853,54,1500,,,,
29.10738087,0,57,9.102685292,52,1500,,,,
29.13952374,0.340738722,58,8.752582012,51,1500,,,,
29.17144775,0.340738722,58,9.102685292,52,1500,,,,
29.203197,0.340738722,58,8.402478731,50,1500,,,,
29.2354424,0.340738722,58,9.452788573,53,1560,,,,
29.26747918,0,57,10.50309841,56,1560,,,,
29.29946685,-0.681477443,55,9.102685292,52,1560,,,,
29.33144379,0,57,8.752582012,51,1560,,,,
29.36333704,-1.022216165,54,8.052375451,49,1500,,,,
29.39558077,0.681477443,59,8.052375451,49,1500,,,,
29.42749858,0,57,10.15299513,55,1560,,,,
29.45939231,0.681477443,59,10.15299513,55,1560,,,,
29.49135685,0,57,7.70227217,48,1560,,,,
29.52381802,0.681477443,59,9.452788573,53,1500,,,,
29.55583215,0,57,8.752582012,51,1500,,,,
29.58936429,0,57,8.752582012,51,1500,,,,
29.61996412,-0.340738722,56,10.15299513,55,1500,,,,
29.65175223,-0.340738722,56,9.802891853,54,1560,,,,
29.68374944,0,57,8.402478731,50,1500,,,,
29.71586919,0,57,8.402478731,50,1560,,,,
29.74765301,0,57,9.452788573,53,1560,,,,
29.77996254,0.681477443,59,8.052375451,49,1500,,,,
29.81194353,0.340738722,58,9.452788573,53,1560,,,,
29.84402108,1.022216165,60,9.102685292,52,1500,,,,
29.87584829,0,57,9.452788573,53,1500,,,,
29.90791941,0,57,8.752582012,51,1500,,,,
29.93991923,0,57,8.752582012,51,1500,,,,
29.97203231,0,57,9.102685292,52,1500,,,,
30.0042789,0,57,9.452788573,53,1560,,,,
30.03608751,0,57,9.102685292,52,1560,,,,
30.06808734,0,57,9.452788573,53,1500,,,,
30.10004711,0,57,10.15299513,55,1500,,,,
30.13210177,0,57,8.752582012,51,1500,,,,
30.16415906,0,57,9.452788573,53,1500,,,,
30.19621921,0,57,9.102685292,52,1500,,,,
30.22822309,0,57,9.452788573,53,1560,,,,
30.2602706,0,57,10.85320169,57,1500,,,,
30.29230857,-0.340738722,56,8.402478731,50,1500,,,,
30.32420373,0,57,8.752582012,51,1560,,,,
30.35649014,-0.681477443,55,7.70227217,48,1500,,,,
30.38926721,-0.340738722,56,9.802891853,54,1500,,,,
30.42053986,0.340738722,58,10.15299513,55,1500,,,,
30.45233464,0,57,9.102685292,52,1500,,,,
30.4844172,0,57,9.452788573,53,1500,,,,
30.51638651,0.340738722,58,9.102685292,52,1560,,,,
30.54843283,0.340738722,58,7.35216889,47,1560,,,,
30.58043075,0,57,9.452788573,53,1560,,,,
30.61245584,-0.340738722,56,9.452788573,53,1560,,,,
30.64451003,0,57,9.102685292,52,1560,,,,
30.67672467,0.681477443,59,9.452788573,53,1560,,,,
30.70857859,0,57,9.102685292,52,1500,,,,
30.7405808,-0.340738722,56,9.452788573,53,1560,,,,
30.77237082,0.340738722,58,9.452788573,53,1500,,,,
30.80470204,0,57,10.15299513,55,1500,,,,
30.83652163,0.681477443,59,10.85320169,57,1500,,,,
30.86835122,0,57,10.85320169,57,1500,,,,
30.90097666,1.362954886,61,8.402478731,50,1500,,,,
30.93285894,-0.681477443,55,8.752582012,51,1500,,,,
30.96459126,0.340738722,58,8.402478731,50,1560,,,,
30.99685574,0,57,10.50309841,56,1560,,,,
31.04476786,0,57,9.802891853,54,1500,,,,
31.07688022,0,57,9.452788573,53,1560,,,,
31.10905313,0.340738722,58,9.452788573,53,1500,,,,
31.14085817,0.340738722,58,10.15299513,55,1560,,,,
31.17286444,0,57,9.802891853,54,1560,,,,
31.22210979,0,57,10.50309841,56,1560,,,,
31.26898909,0,57,7.70227217,48,1560,,,,
31.30092239,0.340738722,58,8.052375451,49,1560,,,,
31.3330133,0.340738722,58,8.402478731,50,1500,,,,
31.36507201,0,57,8.402478731,50,1500,,,,
31.39726043,-0.340738722,56,7.70227217,48,1500,,,,
31.42913032,0.681477443,59,9.802891853,54,1500,,,,
31.46118379,0,57,8.752582012,51,1560,,,,
31.49307466,0.340738722,58,10.85320169,57,1560,,,,
31.52511287,0,57,8.402478731,50,1500,,,,
31.55716777,0,57,7.70227217,48,1560,,,,
31.58919406,0.340738722,58,9.102685292,52,1560,,,,
31.62122679,-0.340738722,56,8.052375451,49,1620,,,,
31.65324378,0,57,9.452788573,53,1500,,,,
31.68524814,0.340738722,58,8.752582012,51,1560,,,,
31.71729732,0,57,8.402478731,50,1500,,,,
31.74911356,0,57,8.752582012,51,1500,,,,
31.78130269,0,57,10.15299513,55,1560,,,,
31.81315899,0,57,9.102685292,52,1500,,,,
31.84503937,-0.340738722,56,9.452788573,53,1500,,,,
31.87733793,0.340738722,58,9.452788573,53,1500,,,,
31.90949273,0.340738722,58,8.402478731,50,1560,,,,
31.94127631,0.340738722,58,9.102685292,52,1560,,,,
31.97334027,0.340738722,58,8.052375451,49,1560,,,,
32.00546908,0.340738722,58,8.402478731,50,1560,,,,
32.03891468,0,57,9.102685292,52,1500,,,,
32.06950974,0,57,10.15299513,55,1500,,,,
32.10151386,0,57,9.102685292,52,1500,,,,
32.13354373,0,57,9.452788573,53,1560,,,,
32.16552114,0.340738722,58,8.402478731,50,1500,,,,
32.19752002,0.340738722,58,8.052375451,49,1500,,,,
32.22961426,0,57,8.402478731,50,1500,,,,
32.26160908,0.340738722,58,8.752582012,51,1560,,,,
32.29363322,-0.681477443,55,9.102685292,52,1500,,,,
32.32633448,0.681477443,59,8.402478731,50,1560,,,,
32.35829377,0.681477443,59,8.052375451,49,1500,,,,
32.39079475,-0.681477443,55,8.052375451,49,1560,,,,
32.42247462,0.340738722,58,8.052375451,49,1560,,,,
32.46976137,0.681477443,59,8.402478731,50,1500,,,,
32.50220966,0,57,8.052375451,49,1500,,,,
32.5345304,0.681477443,59,9.102685292,52,1560,,,,
32.56668711,0,57,7.70227217,48,1560,,,,
32.61358404,-0.681477443,55,9.102685292,52,1560,,,,
32.64636254,-0.340738722,56,9.452788573,53,1560,,,,
32.67853189,0,57,9.452788573,53,1500,,,,
32.71072197,0,57,9.102685292,52,1560,,,,
32.74245405,0.340738722,58,9.102685292,52,1560,,,,
32.79004955,0,57,8.052375451,49,1500,,,,
32.82281232,0,57,9.452788573,53,1560,,,,
32.85454035,0,57,8.402478731,50,1560,,,,
32.88997698,0.681477443,59,8.052375451,49,1560,,,,
32.93394279,0,57,8.052375451,49,1560,,,,
32.96647143,0.681477443,59,8.752582012,51,1560,,,,
32.99813461,0,57,7.002065609,46,1560,,,,
33.03058887,0,57,8.052375451,49,1500,,,,
33.06223345,-0.340738722,56,9.452788573,53,1500,,,,
33.09420705,0,57,10.50309841,56,1500,,,,
33.12627697,0.340738722,58,8.402478731,50,1560,,,,
33.15832901,0,57,8.052375451,49,1560,,,,
33.19040871,0,57,8.052375451,49,1560,,,,
33.22237921,0,57,9.102685292,52,1560,,,,
33.2543025,0,57,8.752582012,51,1500,,,,
33.28640556,-0.340738722,56,9.452788573,53,1560,,,,
33.31843209,-0.340738722,56,9.102685292,52,1560,,,,
33.35022473,0,57,9.452788573,53,1560,,,,
33.38252354,0.340738722,58,9.102685292,52,1560,,,,
33.41448283,0.340738722,58,8.052375451,49,1560,,,,
33.4465661,-0.340738722,56,8.752582012,51,1560,,,,
33.47869682,-0.681477443,55,9.102685292,52,1560,,,,
33.51051545,0,57,9.452788573,53,1560,,,,
33.54251623,0,57,9.802891853,54,1560,,,,
33.57477117,0,57,9.802891853,54,1500,,,,
33.60667706,0,57,8.402478731,50,1500,,,,
33.63869286,0,57,8.752582012,51,1500,,,,
33.67063236,0.340738722,58,9.102685292,52,1500,,,,
33.70374799,0,57,8.052375451,49,1560,,,,
33.73473525,0,57,9.102685292,52,1560,,,,
33.76692438,0.681477443,59,8.752582012,51,1560,,,,
33.79886842,0,57,8.402478731,50,1500,,,,
33.8308239,0,57,8.402478731,50,1560,,,,
33.86254406,-0.340738722,56,8.052375451,49,1560,,,,
33.89469004,0,57,7.70227217,48,1500,,,,
33.92703724,0,57,8.052375451,49,1560,,,,
33.95882249,0,57,8.752582012,51,1560,,,,
33.9908545,0.340738722,58,9.452788573,53,1560,,,,
34.0228281,0,57,8.402478731,50,1500,,,,
34.0547328,0,57,8.752582012,51,1560,,,,
34.08699536,0.340738722,58,9.452788573,53,1560,,,,
34.11902523,0,57,9.802891853,54,1500,,,,
34.1510756,0,57,9.452788573,53,1560,,,,
34.18301845,0.340738722,58,7.70227217,48,1500,,,,
34.21526623,0,57,8.052375451,49,1560,,,,
34.24678421,0,57,8.402478731,50,1560,,,,
34.27898335,0,57,10.15299513,55,1560,,,,
34.31085038,0,57,9.102685292,52,1560,,,,
34.34317136,-0.681477443,55,9.452788573,53,1500,,,,
34.37515306,0,57,8.052375451,49,1500,,,,
34.40715456,-0.340738722,56,7.70227217,48,1500,,,,
34.43917894,0,57,8.752582012,51,1560,,,,
34.47130871,0,57,8.402478731,50,1500,,,,
34.50427747,0,57,11.20330497,58,1500,,,,
34.53527164,0.681477443,59,9.102685292,52,1560,,,,
34.56741452,0.340738722,58,7.70227217,48,1560,,,,
34.59935069,0,57,7.70227217,48,1560,,,,
34.63155532,0,57,7.70227217,48,1500,,,,
34.66340613,0,57,9.102685292,52,1560,,,,
34.69543338,0.340738722,58,9.102685292,52,1560,,,,
34.72740483,0,57,8.752582012,51,1560,,,,
34.75939417,0.340738722,58,8.402478731,50,1560,,,,
34.7914834,0,57,8.052375451,49,1500,,,,
34.82353377,0,57,8.052375451,49,1560,,,,
34.85550737,0,57,8.752582012,51,1560,,,,
34.90361047,0,57,7.35216889,47,1560,,,,
34.93556285,0,57,9.102685292,52,1500,,,,
34.96763206,0,57,9.802891853,54,1500,,,,
34.99964237,-0.681477443,55,9.102685292,52,1500,,,,
35.03149199,0,57,9.452788573,53,1560,,,,
35.06361699,0,57,8.752582012,51,1560,,,,
35.09559989,0,57,7.70227217,48,1560,,,,
35.12772369,0.340738722,58,8.752582012,51,1560,,,,
35.15975571,0.340738722,58,9.452788573,53,1500,,,,
35.19189358,0.340738722,58,10.15299513,55,1560,,,,
35.22394753,0,57,8.402478731,50,1560,,,,
35.25600266,-0.340738722,56,9.102685292,52,1560,,,,
35.28793955,0,57,8.402478731,50,1500,,,,
35.32076025,0,57,7.70227217,48,1500,,,,
35.3517673,0.340738722,58,8.752582012,51,1560,,,,
35.38379598,0,57,8.752582012,51,1500,,,,
35.43184972,0.340738722,58,8.752582012,51,1560,,,,
35.46396804,0,57,9.102685292,52,1500,,,,
35.49627137,0,57,8.752582012,51,1500,,,,
35.52819538,0,57,9.802891853,54,1500,,,,
35.56002688,0.340738722,58,8.752582012,51,1500,,,,
35.60804176,0,57,8.052375451,49,1560,,,,
35.64006066,1.022216165,60,9.102685292,52,1500,,,,
35.67233229,0.340738722,58,9.452788573,53,1560,,,,
35.70409465,0,57,8.052375451,49,1560,,,,
35.73615074,0,57,7.70227217,48,1560,,,,
35.78418279,0,57,9.452788573,53,1560,,,,
35.81636548,0,57,9.102685292,52,1500,,,,
35.84842396,-0.340738722,56,9.102685292,52,1500,,,,
35.88020015,-0.340738722,56,7.70227217,48,1560,,,,
35.9125104,0,57,8.752582012,51,1500,,,,
35.96030688,-0.340738722,56,8.752582012,51,1560,,,,
35.99254608,0.340738722,58,10.50309841,56,1500,,,,
36.02438712,0,57,9.802891853,54,1560,,,,
36.05637884,0.340738722,58,9.102685292,52,1500,,,,
36.08841014,-0.340738722,56,8.752582012,51,1500,,,,
36.12040043,-0.340738722,56,9.452788573,53,1500,,,,
36.15249228,-0.681477443,55,9.452788573,53,1500,,,,
36.1859591,0.340738722,58,10.85320169,57,1500,,,,
36.21657181,0,57,10.15299513,55,1500,,,,
36.24834037,0,57,10.15299513,55,1500,,,,
36.28051448,0,57,9.102685292,52,1500,,,,
36.31233573,0.340738722,58,9.802891853,54,1500,,,,
36.34456587,0,57,10.50309841,56,1500,,,,
36.37656355,0,57,9.452788573,53,1500,,,,
36.40846443,0,57,8.752582012,51,1560,,,,
36.44070029,0,57,10.15299513,55,1500,,,,
36.47264338,-0.340738722,56,9.452788573,53,1500,,,,
36.50451589,0,57,8.752582012,51,1560,,,,
36.53675342,0,57,9.102685292,52,1500,,,,
36.56868911,-0.340738722,56,8.752582012,51,1500,,,,
36.60056043,0,57,9.452788573,53,1560,,,,
36.632658,0.340738722,58,9.452788573,53,1560,,,,
36.66483212,0,57,9.102685292,52,1500,,,,
36.69698644,0,57,9.102685292,52,1560,,,,
36.72895169,0,57,10.85320169,57,1560,,,,
36.76059628,0.340738722,58,10.15299513,55,1500,,,,
36.79305029,0,57,9.802891853,54,1500,,,,
36.82493877,-0.340738722,56,9.802891853,54,1500,,,,
36.85713983,0.681477443,59,8.752582012,51,1560,,,,
36.88879132,0,57,10.15299513,55,1560,,,,
36.92103577,-0.340738722,56,8.402478731,50,1500,,,,
36.95301723,0.340738722,58,8.752582012,51,1560,,,,
37.00236368,0.681477443,59,7.70227217,48,1560,,,,
37.04904246,0,57,9.102685292,52,1560,,,,
37.08079553,0,57,7.35216889,47,1500,,,,
37.11300468,0,57,8.402478731,50,1560,,,,
37.14513183,0,57,9.452788573,53,1560,,,,
37.17713499,0,57,9.802891853,54,1500,,,,
37.20920086,0,57,9.452788573,53,1500,,,,
37.24125171,0,57,9.102685292,52,1500,,,,
37.27329111,0,57,8.402478731,50,1500,,,,
37.30530453,0,57,8.402478731,50,1500,,,,
37.33733368,0.340738722,58,9.452788573,53,1500,,,,
37.36930966,0,57,8.752582012,51,1560,,,,
37.40131664,0,57,9.102685292,52,1560,,,,
37.43332434,-0.340738722,56,7.70227217,48,1560,,,,
37.46534038,0.340738722,58,7.35216889,47,1560,,,,
37.49751306,1.022216165,60,8.052375451,49,1500,,,,
37.52946424,0,57,11.20330497,58,1500,,,,
37.56146288,0,57,9.452788573,53,1500,,,,
37.59342766,0.340738722,58,9.802891853,54,1500,,,,
37.62542319,0,57,8.752582012,51,1500,,,,
37.6575253,0,57,8.752582012,51,1500,,,,
37.68957138,0,57,9.452788573,53,1500,,,,
37.72155023,-0.681477443,55,9.452788573,53,1560,,,,
37.75364256,0,57,9.452788573,53,1560,,,,
37.78564429,0,57,9.102685292,52,1560,,,,
37.8188653,-0.340738722,56,8.052375451,49,1560,,,,
37.84972262,0,57,8.052375451,49,1560,,,,
37.88164973,0,57,9.452788573,53,1560,,,,
37.91390681,0,57,8.052375451,49,1560,,,,
37.94560695,0,57,9.802891853,54,1560,,,,
37.9776485,0,57,9.452788573,53,1560,,,,
38.0098691,0,57,9.452788573,53,1560,,,,
38.04186082,0.340738722,58,8.052375451,49,1500,,,,
38.07386446,0.340738722,58,7.70227217,48,1500,,,,
38.10588574,0,57,10.50309841,56,1560,,,,
38.13793182,0.340738722,58,9.102685292,52,1560,,,,
38.16989851,0,57,9.452788573,53,1560,,,,
38.2020123,0,57,9.802891853,54,1500,,,,
38.23401642,0,57,9.102685292,52,1560,,,,
38.26607728,0.340738722,58,8.402478731,50,1560,,,,
38.29824042,0,57,9.102685292,52,1560,,,,
38.33038688,0.681477443,59,8.752582012,51,1560,,,,
38.36206651,0,57,10.15299513,55,1560,,,,
38.39384556,0,57,9.102685292,52,1500,,,,
38.42614841,0.340738722,58,9.452788573,53,1560,,,,
38.45819759,0.340738722,58,7.70227217,48,1500,,,,
38.49017549,-0.340738722,56,9.102685292,52,1500,,,,
38.52219963,-0.681477443,55,9.802891853,54,1500,,,,
38.55422735,0.681477443,59,10.50309841,56,1500,,,,
38.58620858,1.022216165,60,8.402478731,50,1560,,,,
38.61953259,0.340738722,58,8.752582012,51,1500,,,,
38.65019655,0,57,7.35216889,47,1560,,,,
38.68242168,0,57,8.752582012,51,1500,,,,
38.71451473,0,57,9.102685292,52,1500,,,,
38.74629498,0.340738722,58,8.752582012,51,1560,,,,
38.77838182,0,57,9.102685292,52,1560,,,,
38.81041145,-0.681477443,55,9.452788573,53,1560,,,,
38.84245229,0.340738722,58,8.752582012,51,1560,,,,
38.87445879,0,57,9.452788573,53,1560,,,,
38.90646791,0,57,8.402478731,50,1560,,,,
38.93851542,-0.340738722,56,9.802891853,54,1560,,,,
38.97058415,0.340738722,58,10.15299513,55,1560,,,,
39.00259876,0,57,10.50309841,56,1560,,,,
39.03434777,0,57,7.70227217,48,1560,,,,
39.06666303,0,57,8.402478731,50,1500,,,,
39.09859776,-0.681477443,55,9.102685292,52,1560,,,,
39.13040376,0,57,8.752582012,51,1560,,,,
39.16283798,0,57,9.802891853,54,1560,,,,
39.19467878,0,57,9.802891853,54,1560,,,,
39.22663045,0.340738722,58,10.15299513,55,1560,,,,
39.25869894,0.681477443,59,8.402478731,50,1620,,,,
39.29057813,0.340738722,58,9.102685292,52,1560,,,,
39.32272553,0.340738722,58,9.102685292,52,1500,,,,
39.35480762,0,57,9.452788573,53,1560,,,,
39.386796,0,57,9.802891853,54,1560,,,,
39.4201932,0.340738722,58,10.15299513,55,1560,,,,
39.46677399,0,57,9.102685292,52,1560,,,,
39.49861312,0,57,9.452788573,53,1560,,,,
39.530725,0,57,9.802891853,54,1500,,,,
39.56301808,0,57,8.752582012,51,1560,,,,
39.59494185,0,57,8.402478731,50,1620,,,,
39.62696552,0.340738722,58,9.102685292,52,1560,,,,
39.65892768,0,57,8.402478731,50,1560,,,,
39.69073653,0.340738722,58,8.402478731,50,1560,,,,
39.72301817,0,57,9.802891853,54,1560,,,,
39.75503635,0,57,8.402478731,50,1560,,,,
39.78704786,0,57,8.052375451,49,1500,,,,
39.81898761,0.340738722,58,8.752582012,51,1560,,,,
39.85079408,0.340738722,58,9.802891853,54,1560,,,,
39.88315845,0,57,9.452788573,53,1560,,,,
39.91524339,0.340738722,58,9.802891853,54,1560,,,,
39.94716048,0,57,9.102685292,52,1500,,,,
39.97922134,0.340738722,58,7.70227217,48,1560,,,,
40.01140666,0,57,8.752582012,51,1560,,,,
40.0432539,0,57,8.052375451,49,1560,,,,
40.07528806,0.340738722,58,9.102685292,52,1560,,,,
40.10724258,-0.340738722,56,8.402478731,50,1560,,,,
40.13929224,0,57,8.752582012,51,1560,,,,
40.17131853,0.340738722,58,7.70227217,48,1560,,,,
40.20338702,0,57,8.752582012,51,1560,,,,
40.23674297,0,57,8.752582012,51,1560,,,,
40.26731777,0.681477443,59,9.102685292,52,1500,,,,
40.29946542,0,57,9.452788573,53,1560,,,,
40.33126378,-0.340738722,56,8.752582012,51,1560,,,,
40.36362982,0,57,8.402478731,50,1560,,,,
40.39544034,0,57,8.402478731,50,1500,,,,
40.42760706,0.340738722,58,9.102685292,52,1560,,,,
40.45974231,0,57,9.452788573,53,1560,,,,
40.49154687,0,57,10.85320169,57,1560,,,,
40.52357125,0,57,9.452788573,53,1560,,,,
40.5556519,0.340738722,58,9.102685292,52,1560,,,,
40.587569,0.340738722,58,8.402478731,50,1560,,,,
40.61958313,0.340738722,58,8.052375451,49,1560,,,,
40.65189767,0,57,8.752582012,51,1560,,,,
40.68381929,0,57,8.752582012,51,1500,,,,
40.71589446,0,57,9.802891853,54,1500,,,,
40.7477026,0,57,8.752582012,51,1560,,,,
40.77983546,0,57,8.402478731,50,1500,,,,
40.81183696,0,57,7.70227217,48,1500,,,,
40.84383917,0,57,7.70227217,48,1560,,,,
40.87586236,0,57,9.802891853,54,1560,,,,
40.90789127,-0.681477443,55,9.452788573,53,1560,,,,
40.93980575,0,57,9.802891853,54,1560,,,,
40.97187567,0,57,10.15299513,55,1560,,,,
41.00394344,0.340738722,58,9.102685292,52,1560,,,,
41.03756762,0,57,8.052375451,49,1560,,,,
41.08403778,0.340738722,58,8.752582012,51,1560,,,,
41.1160171,0,57,9.102685292,52,1500,,,,
41.14825678,0,57,8.752582012,51,1560,,,,
41.17989612,0,57,8.052375451,49,1560,,,,
41.21208596,0,57,10.50309841,56,1500,,,,
41.24420214,0,57,10.50309841,56,1500,,,,
41.27612305,0.340738722,58,10.15299513,55,1500,,,,
41.30831671,0,57,8.752582012,51,1500,,,,
41.34038329,0,57,8.052375451,49,1560,,,,
41.38822103,-0.340738722,56,8.402478731,50,1500,,,,
41.42021132,0,57,9.102685292,52,1560,,,,
41.45223999,0,57,10.15299513,55,1560,,,,
41.48435521,0.340738722,58,9.802891853,54,1560,,,,
41.51633763,0,57,9.102685292,52,1560,,,,
41.56422186,0,57,8.402478731,50,1560,,,,
41.59632039,0.681477443,59,8.752582012,51,1500,,,,
41.62855053,0.340738722,58,9.452788573,53,1560,,,,
41.66062546,-0.340738722,56,10.15299513,55,1560,,,,
41.69255686,0,57,10.15299513,55,1560,,,,
41.74010491,0,57,9.102685292,52,1500,,,,
41.7725184,1.022216165,60,9.452788573,53,1560,,,,
41.80454588,0.340738722,58,9.102685292,52,1560,,,,
41.83664131,0,57,8.402478731,50,1560,,,,
41.86857438,-0.340738722,56,8.052375451,49,1560,,,,
