Time Since Start, Startboard, Stardboard ADC, Port, Port ADC, Front, Back, RPM ,,,
19.81128192,1.022216165,28,-10.15299513,59,57,1,0,,,
19.84377909,1.022216165,28,-10.15299513,59,57,1,0,,,
19.87489867,0.681477443,27,-10.15299513,59,57,1,0,,,
19.90738225,0.681477443,27,-10.15299513,59,57,1,0,,,
19.93948007,1.022216165,28,-10.15299513,59,57,1,0,,,
19.97134709,1.022216165,28,-10.15299513,59,57,1,0,,,
20.00302076,0.681477443,27,-10.15299513,59,57,1,0,,,
20.03502488,0.681477443,27,-10.15299513,59,58,1,0,,,
20.06735039,0.681477443,27,-10.15299513,59,57,1,0,,,
20.0994184,0.681477443,27,-9.802891853,60,57,1,0,,,
20.13162208,1.022216165,28,-10.15299513,59,57,1,0,,,
20.16353083,0.681477443,27,-9.802891853,60,57,1,0,,,
20.19564533,0.681477443,27,-10.15299513,59,57,0,0,,,
20.22764778,1.022216165,28,-9.802891853,60,58,1,0,,,
20.25955224,1.022216165,28,-10.15299513,59,57,1,0,,,
20.29174209,1.022216165,28,-10.15299513,59,57,1,0,,,
20.32388639,0.681477443,27,-10.15299513,59,57,1,0,,,
20.35581851,1.022216165,28,-10.15299513,59,57,1,0,,,
20.38775539,0.681477443,27,-10.15299513,59,57,0,0,,,
20.41994524,1.022216165,28,-10.15299513,59,57,1,0,,,
20.45167494,1.022216165,28,-10.15299513,59,57,1,0,,,
20.48337722,0.681477443,27,-10.15299513,59,58,1,0,,,
20.5156405,0.681477443,27,-9.802891853,60,57,1,0,,,
20.54774642,0.681477443,27,-10.15299513,59,57,1,0,,,
20.57992911,0.681477443,27,-9.802891853,60,57,1,0,,,
20.61196065,1.022216165,28,-10.15299513,59,58,0,0,,,
20.64399004,0.681477443,27,-10.15299513,59,57,1,0,,,
20.67593312,0.681477443,27,-10.15299513,59,57,1,0,,,
20.70792794,1.022216165,28,-10.15299513,59,55,1,0,,,
20.73953485,0.681477443,27,-9.802891853,60,57,1,0,,,
20.77214074,0.681477443,27,-9.802891853,60,57,0,0,,,
